Name,Symbol,Date,Exchange_rate_against_USD
Singapore dollar,SGD,2018-10-19,1.377507
Singapore dollar,SGD,2018-10-22,1.379415
Singapore dollar,SGD,2018-10-23,1.378463
Singapore dollar,SGD,2018-10-24,1.38063
Singapore dollar,SGD,2018-10-25,1.379117
Singapore dollar,SGD,2018-10-26,1.38431
Singapore dollar,SGD,2018-10-29,1.382743
Singapore dollar,SGD,2018-10-30,1.384013
Singapore dollar,SGD,2018-10-31,1.386817
Singapore dollar,SGD,2018-11-01,1.378127
Singapore dollar,SGD,2018-11-02,1.373916
Singapore dollar,SGD,2018-11-05,1.376517
Singapore dollar,SGD,2018-11-06,1.373206
Singapore dollar,SGD,2018-11-07,1.369287
Singapore dollar,SGD,2018-11-08,1.371061
Singapore dollar,SGD,2018-11-09,1.377314
Singapore dollar,SGD,2018-11-12,1.381269
Singapore dollar,SGD,2018-11-13,1.381671
Singapore dollar,SGD,2018-11-14,1.380046
Singapore dollar,SGD,2018-11-15,1.377267
Singapore dollar,SGD,2018-11-16,1.375992
Singapore dollar,SGD,2018-11-19,1.372539
Singapore dollar,SGD,2018-11-20,1.372472
Singapore dollar,SGD,2018-11-21,1.372864
Singapore dollar,SGD,2018-11-22,1.372621
Singapore dollar,SGD,2018-11-23,1.374648
Singapore dollar,SGD,2018-11-26,1.373229
Singapore dollar,SGD,2018-11-27,1.37553
Singapore dollar,SGD,2018-11-28,1.37788
Singapore dollar,SGD,2018-11-29,1.370247
Singapore dollar,SGD,2018-11-30,1.371688
Singapore dollar,SGD,2018-12-03,1.367014
Singapore dollar,SGD,2018-12-04,1.362959
Singapore dollar,SGD,2018-12-05,1.366919
Singapore dollar,SGD,2018-12-06,1.370804
Singapore dollar,SGD,2018-12-07,1.370416
Singapore dollar,SGD,2018-12-10,1.371291
Singapore dollar,SGD,2018-12-11,1.37244
Singapore dollar,SGD,2018-12-12,1.372907
Singapore dollar,SGD,2018-12-13,1.370768
Singapore dollar,SGD,2018-12-14,1.376518
Singapore dollar,SGD,2018-12-17,1.374482
Singapore dollar,SGD,2018-12-18,1.370309
Singapore dollar,SGD,2018-12-19,1.369838
Singapore dollar,SGD,2018-12-20,1.369138
Singapore dollar,SGD,2018-12-21,1.370335
Singapore dollar,SGD,2018-12-24,1.372283
Singapore dollar,SGD,2018-12-27,1.372682
Singapore dollar,SGD,2018-12-28,1.365636
Singapore dollar,SGD,2018-12-31,1.361659
Singapore dollar,SGD,2019-01-02,1.364833
Singapore dollar,SGD,2019-01-03,1.365968
Singapore dollar,SGD,2019-01-04,1.361484
Singapore dollar,SGD,2019-01-07,1.357012
Singapore dollar,SGD,2019-01-08,1.359178
Singapore dollar,SGD,2019-01-09,1.356002
Singapore dollar,SGD,2019-01-10,1.351019
Singapore dollar,SGD,2019-01-11,1.351253
Singapore dollar,SGD,2019-01-14,1.353972
Singapore dollar,SGD,2019-01-15,1.354517
Singapore dollar,SGD,2019-01-16,1.355606
Singapore dollar,SGD,2019-01-17,1.355914
Singapore dollar,SGD,2019-01-18,1.356166
Singapore dollar,SGD,2019-01-21,1.360412
Singapore dollar,SGD,2019-01-22,1.36093
Singapore dollar,SGD,2019-01-23,1.35911
Singapore dollar,SGD,2019-01-24,1.36055
Singapore dollar,SGD,2019-01-25,1.356601
Singapore dollar,SGD,2019-01-28,1.353565
Singapore dollar,SGD,2019-01-29,1.352127
Singapore dollar,SGD,2019-01-30,1.351037
Singapore dollar,SGD,2019-01-31,1.345665
Singapore dollar,SGD,2019-02-01,1.348793
Singapore dollar,SGD,2019-02-04,1.353342
Singapore dollar,SGD,2019-02-05,1.352097
Singapore dollar,SGD,2019-02-06,1.353256
Singapore dollar,SGD,2019-02-07,1.356104
Singapore dollar,SGD,2019-02-08,1.355191
